"X3111.11111","X3211.112","X1221.1111","X3231.1121","X2331.1211","X3331.12221","X1222.11111"
0.0635797565385797,0.0176836815102675,0.0650889831128099,0.00097427127205207,0.00148499183734409,0.0732392493213174,0.0752325771161065
0.0564443018750801,-0.0153442706996163,0.0335487676885148,-0.0160178858647495,-0.0124938038907347,0.0433317059893671,0.0441991586670938
0.0463849368962623,0.027937070927251,0.0808043604091215,-0.00421569004975145,-0.0147800250294813,0.0413706287934817,0.098510734957148
0.0916298485019271,-0.00851822042883812,0.0855300460221685,-0.00254147174797672,-0.0108967281071243,0.0389334528649111,0.0858840854393612
0.0869209035251282,-0.0316778008192541,0.055440668063773,-0.0228432441218285,-0.0279378447128287,0.0342542154739644,0.0884397932428948
0.0134974847877091,-0.0279219583290923,-0.0177164993157089,-0.0336242075503138,-0.0283582192510536,-0.00249446408178762,-0.00449059443520021
0.0734175865889163,0.00951325358122,0.0611955935685518,0.00093445149134714,-0.00105494110644675,0.0089641772876855,0.0857636027901479
-0.106453217374535,-0.0576813468034363,-0.11852898258796,-0.054318835768635,-0.0485649644517816,-0.0887443467752549,-0.138635941367915
-0.00797134945286896,-0.0166949499999803,0.0013903631204208,0.00514429885481553,-0.0170365573159685,-0.0248548822929747,0.0231677386116518
-0.00253917003287966,-0.00244588712646293,-0.0253602426615696,0.00234512299090032,-0.00039207774253335,0.00634355970158914,-0.0205230210897405
-0.0995256162812795,-0.0662635964911145,-0.10058945830794,-0.0629585341044922,-0.0890217600445034,-0.0892904914777467,-0.115095832503269
-0.0291795071224886,0.00449402830441591,-0.0307049953975361,0.021047794385356,0.0307928072233831,-0.0202552786050847,-0.0328830066760174
-0.0375282826069714,0.0534388043201915,-0.0273099960227698,0.0453050729374944,0.0513425033012593,-0.0456370171029734,-0.0283241101954
0.0085893867533086,-0.0121602458420861,0.023336222461982,-0.0170767277854096,-0.00583284044487291,0.0700334608673533,0.034919459475536
0.0240310914760419,0.0165632799317397,0.008401875106633,0.0312507464298055,0.0346620681535618,0.0339269921016325,0.0117375633806391
0.195200828983271,0.0628881031937455,0.166124087501588,0.0671646394059474,0.0346782402403931,0.172407994333577,0.178469338683159
0.0855378985571756,-0.0022296091601249,0.0470101591575168,-0.0085456416150716,-0.00712884900742039,0.0524816536286036,0.0535661202132474
0.0330957136074199,0.015787103914789,0.048979114783187,0.0173488211371218,0.0083575403163351,0.0701704150785306,0.0480969436218346
0.0468191215539087,0.0221949510978217,0.0268086590958926,0.0077180049330714,-0.00254427677200061,0.0263402543591149,0.0346118816151804
0.00286240459747311,-0.0374588585167159,0.0079162046377399,-0.0253831367565624,-0.0407559583046614,0.00438427352800217,0.0112158047448604
0.0760888898577571,0.0147984113344015,0.068635310711914,0.0164717498859883,0.00031269681678754,0.0863163320809641,0.0408944226430066
0.141968927798361,0.0426367703011003,0.0802092529403216,0.0587140460497395,0.052246650893131,0.0898994732356567,0.097720312169464
0.0116904443466235,0.0067233940333642,0.000652211862368811,0.0165582615737693,0.0130429208629149,-0.00855452153796566,-0.00294684766007611
0.103644918232813,0.0072920134828933,0.0817253845634412,0.0076456048210387,-0.00213226846270573,0.0648211436549216,0.0801914894776762
0.0568686137314053,-0.0468425726497207,-0.0357527111742204,-0.042449891366953,-0.0452961223346779,-0.0029861152696156,-0.0328276390096383
0.0089573265358508,0.0017702309819711,-0.00858039233239533,1.825439329225e-05,0.0076278043632654,0.0099580673365949,-0.0247432275004617
0.128981437202769,0.0326192721588722,0.109969124700728,0.00463933997697731,0.0132697523924956,0.0922761719449836,0.129998735647816
0.09851802798405,-0.0226905326839379,0.0314206906697087,-0.0236040274847027,-0.0193633764347411,-0.00307257671513633,0.0192166928224134
-0.0490640098138045,-0.00984386482025757,-0.0573669330722753,0.0099442963076514,0.00183244357683012,-0.0910435653664712,-0.0557508561762616
-0.0131253523321357,-0.0338213650343383,-0.0279040336625899,-0.0490266658491414,-0.048139453591363,-0.0279224021990573,-0.030573324632799
0.133788772070434,0.0810716860477815,0.143615381299958,0.0695532111592723,0.0739428949257703,0.150740108737025,0.142745449460857
