"X2111.12","X3111.11111","X3211.112","X1221.1111","X3231.1121","X3331.12221","X2122.11111","X1222.11111","X3222.11222","X3123.12112"
0.00281532637259356,-0.0531870422968557,-0.00554917891936865,-0.0446856447927954,-0.0217573574006906,-0.027149054058122,-0.0387202842804122,-0.0372586991044231,-0.0193581589960978,-0.0408591499543819
-0.0374664034342877,-0.0669655414772839,-0.0584200412117489,-0.0715433390681736,-0.0515817364237537,-0.10016540739549,-0.070142047878232,-0.0899687120730197,-0.0476385184015569,-0.0975431456474175
0.0354298305571856,0.0208836590067235,0.0621805494555897,0.0309908334720087,0.0779314049728655,0.0106937056665529,0.01623096138583,0.0405527194094118,0.0738399600121568,0.0219389882347988
-0.00942389215197134,-0.0179099816597306,-0.0198963713549921,-0.0344238586493707,-0.0246280176065121,-0.0162789579391148,-0.0337673720314757,-0.0478911187261003,-0.0201084934763214,0.00125445885214313
-0.036819983892025,-0.0607921289756253,-0.0620059885722923,-0.0938423905748394,-0.0404366118206697,-0.0733878413966262,-0.113352893727762,-0.102626714883927,-0.0518050838878767,-0.0892699729473317
-0.00584043548701348,-0.0558581513899231,-0.0063412842060113,-0.055360288695396,-0.0102382184116963,-0.0369957587588562,-0.051631055593933,-0.0591957743682296,0.0284046010513893,-0.038674118081936
0.10068477696041,0.100630592414967,0.0805522170685729,0.121562242030214,0.0914984626192037,0.136007761382072,0.119424161748655,0.131562223467256,0.0599512542184589,0.124428351395691
0.0180385235372654,0.244537329637645,0.0215571449080322,0.152621679410046,0.0513485045729524,0.108850113968403,0.186002603562714,0.160457353367513,0.0443889403170891,0.112645983395547
0.0263010366218271,0.076765703531248,0.0064913902791313,0.0392004146710435,0.0406914776934507,0.026868455275664,0.0501568038876193,0.0225508726586701,0.0275643599681743,0.0082588310193334
0.00021241862259216,0.0096818088153993,0.0068790643495211,-0.0246869543573916,-0.0111324773147662,-0.0160053508668657,-0.00702258516071813,-0.0171654378522311,-0.00109445339589233,-0.00293450400354014
-0.00231518988862769,0.0103662333731117,0.0023886275635111,-0.00318368764970561,0.0182974459604673,-0.0205143095920303,-0.0233127200282938,-0.00980124941246766,2.01623595426801e-05,-0.0167153562139439
0.0201504675763065,-0.0333390836067591,0.00293746887162411,-0.0442936464017915,0.0019703660802588,-0.0336620242799381,-0.0429379468902501,-0.0562808851158169,0.0299925190001655,-0.0523227464597411
-0.0192382767915779,-0.0331417366944033,-0.0393555147614644,-0.036140072303372,-0.0246190352694609,-0.0457648012338835,-0.0386189734545468,-0.0477976948977234,-0.0261084547415845,-0.0325407150109341
0.00219489561718703,-0.0262443889056614,-0.0188208742779338,-0.0473133838705809,-0.0231078601924505,-0.0509592717868524,-0.0289408632280611,-0.0428913315377468,-0.0318797295775996,-0.0451214607200545
0.0230682321197207,0.00820565125825,0.0369325992928134,0.00090228572929912,0.0599101196871811,-0.0431190810404676,-0.0311191629016444,-0.023950619226024,0.0436222848734734,-0.0119735760204823
-0.0101560737027976,-0.0366729869855961,-0.0136421825775673,-0.0580396224139633,-0.0446470080792537,-0.0661227983442899,-0.0570269037662614,-0.0587149849669571,-0.0362298079664136,-0.0633972024938963
0.00235893108659921,-0.0406933100624067,-0.00405601649431428,-0.0464303063387101,-0.0186422475522276,-0.0403448989436686,-0.0595276606170792,-0.0464225691315057,0.0110816196772684,-0.0552029871171369
0.0351869449975946,0.0056240577811397,0.0520250713070623,0.0371082573688463,0.0670736148671401,0.0375766847041852,0.027526475245486,0.0212914746294065,0.0560545861581755,0.0418721722253214
0.0039728618698229,-0.0597587350895921,-0.00753071311035323,-0.0160326106999787,-0.0190604883659781,-0.0331005929709557,-0.0189538345338927,-0.00829782817288509,-0.0231988866138473,-0.0653901354768465
-0.0226515702821434,0.0497160284732549,-0.0255662841321645,-0.0166439988676187,-0.0315149526504834,-0.054180116183914,-0.00461160338849461,-0.031679430963423,-0.0380824110805086,-0.0340789558958624
-0.0431069466053616,-0.072375820208352,-0.0674765397340022,-0.0772288233495426,-0.0655117248384333,-0.11136008075011,-0.0752511705503225,-0.0824481310665549,-0.0719143952027585,-0.0927670854971718
-0.0134836148139543,-0.0289772680123444,-0.00904472147409834,-0.0434451305421908,-0.0232249612966939,-0.0522317875596735,-0.0253313269328219,-0.0348308612805442,-0.055565255884745,-0.0178964122187913
